assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_percent,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2006-02-18,0,0,False,True,0,0,0,0,0,518442,None,,0,0,-1,1,0.0,668,259,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,563,188,0,0,0,False,0.0,674,257,622,False,0.0,672,255,,0,has joined Stevenage on loan for the rest of the season.,2025-09-02T12:14:36.944075Z,44,552,332,p518442,0,0,None,0,,518442.jpg,0.0,680,263,0,0,0,241,False,0,0,,[],Orford,0.1,581,216,False,None,0,0,u,0,19,21,2022-11-01,0.0,647,249,0,1052,0,12006,11,0.0,0.0,Orford,0
1,2003-09-12,0,212,True,True,100,100,1,0.08,50,490142,None,,0,0,-2,2,140.8,234,150,116,9.07,None,,0,3,0.5,0.5,0,1.06,0.08,1.27,0.1,0.21,21.20,1.66,0.02,Freddie,0.5,296,142,24,1.88,0,False,36.5,326,158,623,False,185.8,300,131,,1151,,2026-02-14T16:00:06.838115Z,43,596,352,p490142,0,0,None,0,,490142.jpg,1.7,389,166,0,39,0,241,False,0,0.0,,[],Potts,0.5,262,89,False,None,12,0.94,a,27,19,21,2021-12-08,37.0,353,182,36,145744,714,171992,927,0.1,8.4,Potts,1
10,1996-12-20,23,616,True,True,None,None,7,0.21,66,178186,1,,1,-1,-3,3,564.5,30,1,251,7.63,1,,3,4,8.0,8.0,2,4.23,0.13,10.78,0.33,6.55,50.09,1.52,0.2,Jarrod,8.0,10,4,55,1.67,8,False,204.4,9,3,624,False,748.6,19,3,,2959,,None,77,19,6,p178186,0,0,2,0,,178186.jpg,4.8,22,4,0,142,0,241,False,0,0.0,,[],Bowen,17.2,21,6,False,None,33,1.0,a,43,19,21,2020-01-31,731.0,14,8,159,3302088,400484,3471756,17812,1.0,20.6,Bowen,4
0,1993-02-09,0,28,False,True,0,0,1,0.22,7,91889,None,,0,0,-4,4,85.1,302,34,19,4.2,None,,0,4,0.0,0.0,0,0.21,0.05,1.14,0.26,0.93,8.59,1.9,0.21,Niclas,0.0,799,87,11,2.43,0,False,23.8,375,48,625,False,26.0,446,52,,407,has joined AC Milan on loan for the rest of the season.,2026-01-02T18:40:36.220660Z,56,121,34,p91889,0,0,None,0,,91889.jpg,1.5,417,49,0,10,0,80,False,0,0.0,,[],Füllkrug,0.6,252,37,False,None,5,1.11,u,2,19,21,2024-08-05,130.0,236,47,12,47611,0,393127,67,0.0,2.1,Füllkrug,0
0,2004-11-28,0,0,False,True,0,0,0,0.0,2,565431,None,,0,0,-2,2,0.1,489,61,3,4.66,None,,0,4,0.0,0.0,0,0.00,0.0,0.13,0.2,0.13,1.55,2.41,0.2,Callum,0.0,535,54,2,3.1,0,False,0.8,492,59,626,False,1.2,503,58,,58,has joined VfL Bochum 1848 on loan for the rest of the season.,2026-01-08T10:37:12.178122Z,43,612,85,p565431,0,0,None,0,,565431.jpg,1.0,472,58,0,1,0,242,False,0,0.0,,[],Marshall,0.5,273,42,False,None,0,0.0,u,0,19,21,2023-09-26,7.0,429,59,2,63604,0,107950,189,0.0,0.5,Marshall,0
0,1997-04-13,0,185,True,True,None,None,3,0.24,43,158534,None,,0,0,-3,3,118.4,259,71,83,6.59,None,,0,2,6.0,6.0,6,0.35,0.03,1.48,0.12,1.13,22.45,1.78,0.09,Kyle,6.0,30,13,22,1.75,1,False,46.6,288,93,659,False,242.6,256,102,,1134,,None,42,632,142,p158534,0,0,None,0,,158534.jpg,2.2,308,113,0,50,0,241,False,0,0.0,,[],Walker-Peters,0.3,324,119,False,None,12,0.95,a,40,19,21,2025-07-20,104.0,264,75,44,35376,3332,55001,347,1.4,10.5,Walker-Peters,2
2,1992-02-27,7,230,True,True,100,100,1,0.08,9,75115,None,,0,0,-2,2,95.8,290,31,37,3.14,None,,1,4,1.0,1.0,1,0.37,0.03,6.85,0.58,6.48,18.94,1.61,0.55,Callum,1.0,256,33,19,1.61,5,False,71.8,202,25,671,False,228.2,266,24,,1060,,2026-04-08T15:00:09.529188Z,58,100,28,p75115,0,0,None,0,,75115.jpg,2.5,273,30,0,25,0,241,False,0,0.0,,[],Wilson,0.5,267,40,False,None,10,0.85,a,3,19,21,2025-08-02,406.0,58,22,67,207163,1207,221676,544,0.2,11.6,Wilson,0
0,2000-07-11,8,217,True,True,None,None,6,0.46,16,467189,None,,0,0,-3,3,10.0,430,10,0,0.0,None,,1,1,6.5,6.5,6,0.01,0.0,0.01,0.0,0.00,15.76,1.21,0.0,Mads,6.5,25,1,20,1.54,0,False,32.2,342,21,679,False,311.6,212,22,,1170,,None,42,639,34,p467189,0,0,None,0,,467189.jpg,4.5,31,3,0,123,0,58,False,42,3.23,,[],Hermansen,1.6,160,21,False,None,13,1.0,a,0,19,21,2025-08-09,0.0,606,71,58,95790,31966,52669,1891,1.5,13.8,Hermansen,0
3,2004-07-10,6,565,True,True,100,100,7,0.25,71,551226,4,,0,0,0,0,535.0,36,33,312,10.94,None,,1,3,3.5,3.5,5,2.50,0.09,3.75,0.13,1.25,40.08,1.41,0.04,Mateus Gonçalo,3.5,104,38,42,1.47,3,False,119.7,77,47,708,False,546.8,78,24,Mateus Fernandes,2567,,2026-01-15T20:30:10.600167Z,55,150,95,p551226,0,0,None,0,,551226.jpg,3.7,104,47,0,156,0,173,False,0,0.0,,[],Espanha Fernandes,0.4,283,96,False,None,30,1.05,a,85,19,21,2025-08-29,114.0,251,137,114,131668,5789,85945,1996,0.6,20.7,M.Fernandes,7
0,2003-10-08,2,182,True,True,None,None,2,0.19,33,564940,None,,0,0,0,0,83.1,307,174,126,11.7,None,,0,3,0.5,0.5,0,0.32,0.03,0.76,0.07,0.44,18.93,1.76,0.04,Soungoutou,0.5,315,151,23,2.14,1,False,30.9,348,168,718,False,181.4,306,134,,969,,None,50,277,171,p564940,0,0,None,0,,564940.jpg,2.0,348,151,0,53,0,73,False,0,0.0,,[],Magassa,0.0,661,262,False,None,11,1.02,a,40,19,21,2025-08-30,44.0,343,179,41,5522,22,5087,35,0.1,8.2,S.Magassa,4
0,1985-04-18,0,0,True,True,100,100,0,0,0,37096,None,,0,0,0,0,0.0,682,86,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lukasz,0.0,583,87,0,0,0,False,0.0,689,93,738,False,0.0,687,93,,0,,2026-01-05T18:30:10.223348Z,45,409,21,p37096,0,0,None,0,,37096.jpg,0.0,693,93,0,0,0,172,False,0,0,,[],Fabianski,0.0,609,80,False,None,0,0,a,0,19,21,2025-09-10,0.0,663,76,0,6553,423,6007,53,0.0,0.0,Fabianski,0
0,2007-01-16,0,18,True,True,None,None,0,0.0,5,602903,None,,0,0,0,0,34.9,377,135,5,3.98,None,,0,2,0.0,0.0,0,0.49,0.39,0.61,0.49,0.12,3.21,2.56,0.1,Ezra,0.0,475,190,3,2.39,0,False,6.6,443,160,747,False,21.8,454,166,,113,,None,40,732,201,p602903,0,0,None,0,,602903.jpg,1.0,462,168,0,6,0,241,False,0,0.0,,[],Mayers,0.0,621,222,False,None,0,0.0,a,0,19,21,2024-11-29,9.0,421,158,6,2773,60,2373,42,0.0,1.5,Mayers,0
0,2007-11-04,0,0,True,True,None,None,0,0,0,643473,None,,0,0,0,0,0.0,622,247,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Airidas,0.0,484,199,0,0,0,False,0.0,631,247,752,False,0.0,629,247,,0,,None,40,742,211,p643473,0,0,None,0,,643473.jpg,0.0,639,247,0,0,0,241,False,0,0,,[],Golambeckis,0.0,638,228,False,None,0,0,a,0,19,21,2025-07-23,0.0,593,245,0,2423,106,2192,45,0.0,0.0,Golambeckis,0
0,2005-09-20,0,28,True,True,None,None,0,0.0,1,630699,None,,0,0,0,0,12.9,418,208,14,33.16,None,,0,3,0.5,0.5,1,0.04,0.09,0.11,0.26,0.07,1.08,2.56,0.17,Mohamadou,0.5,304,146,0,0.0,0,False,3.7,461,209,758,False,15.6,459,205,,38,,None,45,510,317,p630699,0,0,None,0,,630699.jpg,0.9,512,238,0,7,0,73,False,0,0.0,,[],Kanté,0.0,724,300,False,None,0,0.0,a,6,19,21,2024-08-22,12.0,410,200,8,2191,79,1374,46,0.1,1.8,Mohamadou Kanté,1
1,2004-01-02,0,68,True,True,100,100,2,0.32,13,530335,None,,0,0,-1,1,100.2,285,30,51,8.29,None,,0,4,3.5,3.5,2,0.37,0.06,1.04,0.17,0.67,7.10,1.15,0.11,Pablo Felipe,3.5,103,13,7,1.14,0,False,24.0,373,46,785,False,71.2,400,46,Pablo,554,,2026-02-11T13:00:10.463810Z,54,178,41,p530335,0,0,None,0,,530335.jpg,2.1,333,38,0,21,0,30,False,0,0.0,,[],Pereira de Jesus,0.0,686,88,False,None,7,1.14,a,17,19,21,2026-01-02,68.0,311,53,19,5888,725,4350,102,0.6,3.5,Pablo,0
1,1998-10-03,3,171,True,True,None,None,6,0.53,20,247670,None,,0,0,0,0,152.1,221,22,49,4.3,None,,0,4,6.5,6.5,2,0.63,0.06,4.26,0.38,3.63,13.23,1.16,0.32,Valentín,6.5,28,6,13,1.14,4,False,68.5,213,27,791,False,198.2,289,29,,1025,,None,55,141,35,p247670,0,0,None,0,,247670.jpg,3.4,144,13,0,23,0,10,False,0,0.0,,[],Castellanos,0.3,323,52,False,None,13,1.14,a,6,19,21,2026-01-05,347.0,77,27,44,51484,13480,23494,1345,1.2,8.0,Taty,3
0,2003-11-18,0,0,True,True,None,None,0,0,0,572702,None,,0,0,0,0,0.0,800,354,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Keiber,0.0,753,324,0,0,0,False,0.0,802,354,802,False,0.0,802,354,,0,,None,50,280,173,p572702,0,0,None,0,,572702.jpg,0.0,803,355,0,0,0,233,False,0,0,,[],Lamadrid,0.0,775,332,False,None,0,0,a,0,19,21,2026-01-22,0.0,795,352,0,539,36,412,16,0.0,0.0,Lamadrid,0
0,1998-03-11,1,145,True,True,None,None,5,0.56,50,220362,None,,0,0,0,0,14.8,411,149,59,6.56,None,,0,2,7.5,7.5,9,0.01,0.0,1.11,0.12,1.10,10.32,1.15,0.12,Axel,7.5,13,5,9,1.0,0,False,24.2,372,128,815,False,147.0,333,127,,810,,None,45,423,84,p220362,1,0,None,0,,220362.jpg,4.0,60,24,0,20,0,73,False,0,0.0,,[],Disasi,0.3,337,122,False,None,9,1.0,a,9,19,21,2026-02-02,80.0,296,88,36,31443,9881,8375,804,1.7,8.0,Disasi,0
0,2006-01-18,0,0,True,True,None,None,0,0,0,553742,None,,0,0,0,0,0.0,603,75,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Finlay,0.0,462,76,0,0,0,False,0.0,612,86,825,False,0.0,610,86,,0,,None,40,719,65,p553742,0,0,None,0,,553742.jpg,0.0,620,86,0,0,0,241,False,0,0,,[],Herrick,0.0,791,92,False,None,0,0,a,0,19,21,2024-08-02,0.0,573,61,0,186,70,44,15,0.0,0.0,Herrick,0
0,1993-03-25,0,117,True,True,0,0,0,0.0,24,101982,None,,0,0,-1,1,0.1,490,16,0,0.0,None,,0,1,0.0,0.0,0,0.02,0.0,0.02,0.0,0.00,18.59,1.55,0.0,Sam,0.0,546,85,24,2.0,0,False,30.8,349,23,627,False,308.0,213,23,,1080,Shoulder injury - Expected back 24 May,2026-04-09T16:30:11.143730Z,44,526,25,p101982,1,0,None,0,,101982.jpg,1.8,370,33,0,107,0,241,False,39,3.25,https://www.wolves.co.uk/news/features/20260409-preview-west-ham-vs-wolves/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Johnstone,0.1,439,64,False,None,12,1.0,i,2,20,39,2024-08-30,0.0,634,74,21,20889,64,26166,293,0.0,4.8,Johnstone,0
0,1993-01-17,6,255,True,True,75,100,4,0.2,41,149065,None,,0,0,-3,3,10.0,429,9,0,0.0,None,,2,1,0.0,0.0,0,0.03,0.0,0.03,0.0,0.00,31.75,1.59,0.0,José,0.5,290,22,34,1.7,0,False,44.6,298,19,628,False,432.8,133,19,José Sá,1800,Shoulder injury - 75% chance of playing,2026-04-18T18:00:09.313603Z,42,631,31,p149065,0,0,None,0,,149065.jpg,2.9,203,23,0,181,0,173,False,53,2.65,https://www.wolves.co.uk/news/mens-first-team/20260418-edwards-we-have-to-stick-together/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Malheiro de Sá,1.2,183,24,False,None,20,1.0,d,0,20,39,2021-07-15,0.0,603,68,57,121085,798,206330,4644,0.1,13.6,José Sá,2
0,1993-07-13,0,5,True,True,100,100,0,0.0,2,79602,None,,0,0,-1,1,0.0,523,25,0,0.0,None,,0,1,0.5,0.5,2,0.00,0.0,0.00,0.0,0.00,2.82,2.82,0.0,Daniel,1.0,231,17,3,3.0,0,False,2.8,466,33,629,False,27.6,444,33,,90,,2026-01-15T19:30:10.431067Z,39,748,70,p79602,0,0,None,0,,79602.jpg,2.0,338,31,0,5,0,241,False,3,3.0,,[],Bentley,0.6,257,36,False,None,1,1.0,a,0,20,39,2023-01-25,0.0,491,11,2,22877,1702,54028,321,0.3,0.5,Bentley,0
0,1997-06-17,0,86,False,True,0,0,0,0.0,93,516939,None,,0,0,-3,3,76.0,313,103,125,10.23,None,,0,2,0.0,0.0,0,0.40,0.03,0.97,0.08,0.57,18.26,1.49,0.05,Emmanuel,0.0,502,211,29,2.37,0,False,46.4,290,95,631,False,312.2,210,82,,1100,has joined Besiktas permanently.,2026-02-08T15:58:03.693568Z,42,643,150,p516939,0,0,None,0,,516939.jpg,1.6,400,148,0,65,1,54,False,0,0.0,,[],Agbadou,0.1,464,172,False,None,12,0.98,u,32,20,39,2025-01-09,75.0,300,90,23,24605,0,63628,30,0.0,5.5,Agbadou,1
0,1992-01-16,0,47,True,True,100,75,1,0.13,44,87835,None,,0,0,-1,1,50.8,353,125,57,7.31,None,,0,2,-0.4,-0.4,0,0.19,0.02,0.28,0.03,0.09,13.21,1.69,0.01,Matt,0.0,544,224,14,1.79,0,False,18.6,391,137,632,False,116.2,360,137,,702,,2026-04-09T16:30:11.158227Z,44,524,101,p87835,0,0,None,0,,87835.jpg,1.2,442,158,0,27,0,104,False,0,0.0,,[],Doherty,0.1,515,184,False,None,10,1.28,a,13,20,39,2023-07-20,18.0,395,142,12,6767,15,21106,91,0.0,2.7,Doherty,4
2,2002-09-18,4,287,True,True,100,100,4,0.17,96,490721,1,,0,0,-2,2,596.0,28,2,154,6.52,None,,1,2,-0.5,-0.5,0,3.00,0.13,3.55,0.15,0.55,37.37,1.58,0.02,Hugo,0.0,522,221,40,1.69,1,False,124.8,69,12,633,False,494.8,98,42,Hugo Bueno,2126,,2025-12-19T14:30:09.734923Z,43,598,137,p490721,0,0,None,0,,490721.jpg,2.4,279,106,0,107,0,200,False,0,0.0,,[],Bueno López,0.2,373,137,False,None,23,0.97,a,58,20,39,2021-01-29,154.0,204,52,73,59270,1445,47183,1462,0.0,17.0,H.Bueno,2
0,2001-05-02,3,196,True,True,0,0,4,0.2,126,501837,None,,0,0,-2,2,136.5,241,62,176,8.91,None,,1,2,0.0,0.0,0,0.53,0.03,2.18,0.11,1.65,31.57,1.6,0.08,Yerson,0.0,527,222,34,1.72,0,False,71.1,203,70,634,False,355.0,184,76,,1777,Suspended until 02 May,2026-04-10T23:00:10.249892Z,43,604,138,p501837,2,0,None,0,,501837.jpg,2.2,312,116,0,79,0,48,False,0,0.0,,[],Mosquera Valdelamar,0.1,511,181,False,None,20,1.01,s,50,20,39,2021-06-17,219.0,139,27,51,19450,23,18847,825,0.0,11.9,Mosquera,11
0,2003-07-07,0,74,True,True,100,100,0,0.0,19,483081,None,,0,0,-1,1,65.8,329,110,36,4.98,None,,0,2,0.0,0.0,1,0.31,0.04,2.11,0.29,1.80,10.75,1.49,0.25,Rodrigo,0.5,300,94,15,2.07,3,False,42.6,304,102,635,False,171.6,311,120,Rodrigo Gomes,651,,2025-10-31T09:00:09.735105Z,44,547,117,p483081,0,0,None,0,,483081.jpg,2.1,326,121,0,21,0,173,False,0,0.0,,[],Martins Gomes,0.1,526,188,False,None,6,0.83,a,17,20,39,2024-07-01,188.0,169,39,36,14475,281,17153,289,0.1,8.2,R.Gomes,0
2,1998-11-09,2,264,True,True,100,100,4,0.17,132,231480,None,,0,0,-1,1,99.9,287,88,179,7.66,None,,1,2,1.0,1.0,3,1.06,0.05,2.73,0.12,1.67,37.95,1.62,0.07,Santiago,1.5,198,69,40,1.71,2,False,76.0,178,60,636,False,491.4,100,44,Santiago Bueno,2102,,2025-12-29T19:30:09.980940Z,44,536,110,p231480,0,0,None,0,,231480.jpg,3.1,183,75,0,55,0,230,False,0,0.0,,[],Ignacio Bueno,0.1,423,157,False,None,23,0.98,a,47,20,39,2023-08-31,170.0,187,44,75,35834,2596,29414,775,0.3,17.0,S.Bueno,4
0,1999-01-16,0,108,True,True,100,100,1,0.08,96,510362,None,,0,0,-3,3,78.5,312,102,114,9.09,None,,0,2,1.0,1.0,3,0.21,0.02,0.43,0.04,0.22,21.81,1.74,0.02,Toti,1.5,197,68,28,2.23,0,False,38.7,317,107,637,False,271.6,238,94,Toti Gomes,1129,,2025-12-23T17:30:09.064024Z,42,642,149,p510362,0,0,None,0,,510362.jpg,2.1,322,118,0,43,1,173,False,0,0.0,,[],Gomes,0.1,507,180,False,None,14,1.12,a,18,20,39,2022-01-14,36.0,355,117,31,8303,453,20117,72,0.4,7.4,Toti,1
0,2002-01-18,0,38,False,True,0,0,0,0.0,27,441271,None,,0,0,-2,2,87.8,300,95,40,8.51,None,,0,2,0.0,0.0,0,0.36,0.08,0.38,0.08,0.02,9.36,1.99,0.0,Ki-Jana,0.0,358,125,13,2.77,0,False,20.3,387,135,638,False,101.4,374,142,,423,has joined Sheffield United on loan for the rest of the season.,2026-01-15T12:48:19.136376Z,38,802,243,p441271,0,0,None,0,,441271.jpg,1.2,440,156,0,16,0,152,False,0,0.0,,[],Hoever,0.9,208,79,False,None,6,1.28,u,13,20,39,2020-09-19,13.0,406,150,10,121813,0,268792,1033,0.0,2.6,Hoever,0
0,2006-03-19,0,0,False,True,0,0,0,0,0,560248,None,,0,0,0,0,0.0,605,231,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bastien,0.0,464,180,0,0,0,False,0.0,614,231,639,False,0.0,612,231,,0,On loan to FC Alverca,2025-07-23T18:49:36.204721Z,40,721,191,p560248,0,0,None,0,,560248.jpg,0.0,622,231,0,0,0,73,False,0,0,,[],Meupiyou Menadjou,0.0,772,261,False,None,0,0,u,0,20,39,2024-08-29,0.0,575,228,0,0,0,896,2,0.0,0.0,Meupiyou,0
0,2006-07-01,0,2,True,True,100,100,0,0.0,1,641221,None,,0,0,0,0,0.8,477,173,1,1.88,None,,0,2,0.0,0.0,1,0.00,0.0,0.02,0.04,0.02,1.83,3.43,0.04,Pedro,0.5,288,88,2,3.75,0,False,0.7,494,172,640,False,0.2,510,179,Pedro Lima,48,,2025-09-02T13:11:07.466362Z,40,740,209,p641221,0,0,None,0,,641221.jpg,1.0,464,170,0,4,0,30,False,0,0.0,,[],Cardoso de Lima,0.4,296,110,False,None,0,0.0,a,0,20,39,2024-07-02,7.0,427,162,4,10868,280,90558,221,0.1,1.0,Pedro Lima,0
0,2004-03-01,0,0,False,True,0,0,0,0,0,517179,None,,0,0,-1,1,0.0,546,204,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,399,146,0,0,0,False,0.0,559,204,641,False,0.0,557,204,,0,has joined Crewe Alexandra on loan for the rest of the season.,2026-01-07T20:20:32.671640Z,39,779,226,p517179,0,0,None,0,,517179.jpg,0.0,568,205,0,0,0,241,False,0,0,,[],Pond,0.9,201,77,False,None,0,0,u,0,20,39,2024-09-17,0.0,514,199,0,85684,0,151658,594,0.0,0.0,Pond,0
1,1996-01-26,0,130,True,True,100,100,2,0.15,23,184754,None,,0,0,-4,4,155.6,217,138,71,5.42,2,,0,3,0.5,0.5,1,0.93,0.07,3.07,0.23,2.14,19.30,1.47,0.16,Hwang,1.0,254,122,24,1.83,2,False,43.1,303,150,642,False,133.4,341,154,Hwang Hee-Chan,1178,,2026-02-07T22:00:09.311834Z,56,124,77,p184754,0,0,3,0,,184754.jpg,2.1,335,145,0,40,0,114,False,0,0.0,,[],Hee-chan,0.1,463,158,False,None,15,1.15,a,8,20,39,2022-07-01,149.0,212,116,46,50756,638,60811,290,0.2,8.2,Hee Chan,3
0,2001-07-16,4,415,True,True,100,100,2,0.08,80,509291,None,,0,0,-3,3,262.2,147,98,325,12.66,None,,1,3,3.5,3.5,4,0.84,0.03,1.29,0.05,0.45,41.52,1.62,0.02,André,4.0,81,26,46,1.79,1,False,67.2,216,105,643,False,372.4,174,65,André,2310,,2026-02-07T22:00:09.326016Z,52,213,131,p509291,0,0,None,0,,509291.jpg,2.8,222,89,0,174,0,30,False,0,0.0,,[],Trindade da Costa Neto,0.1,444,152,False,None,25,0.97,a,71,20,39,2024-08-30,38.0,352,181,85,24245,2131,22381,906,0.8,16.3,André,9
1,1998-06-27,0,195,True,True,100,100,3,0.22,32,231057,None,,0,0,-4,4,181.5,199,131,101,7.54,4,,0,3,1.0,1.0,2,0.99,0.07,2.03,0.15,1.04,22.92,1.71,0.08,Jean-Ricner,1.5,205,96,29,2.17,1,False,50.9,277,141,644,False,186.6,299,130,,1205,,2025-12-09T13:00:10.361407Z,51,230,140,p231057,0,0,None,0,,231057.jpg,1.8,380,163,0,41,0,92,False,0,0.0,,[],Bellegarde,0.1,585,219,False,None,15,1.12,a,28,20,39,2023-09-01,145.0,216,120,42,7136,277,12706,188,0.3,8.2,Bellegarde,5
1,2004-05-24,0,38,False,True,0,0,0,0.0,1,643135,None,,0,0,-4,4,61.0,339,183,12,4.74,None,,0,3,0.0,0.0,0,0.61,0.24,0.77,0.3,0.16,3.98,1.57,0.06,Fer,0.0,761,331,9,3.55,0,False,12.4,415,190,645,False,29.0,440,195,,228,has joined Celta Vigo on loan for the rest of the season.,2026-01-27T16:47:01.662371Z,51,242,146,p643135,0,0,None,0,,643135.jpg,1.3,438,196,0,10,0,200,False,0,0.0,,[],López González,0.0,662,263,False,None,2,0.79,u,1,20,39,2025-06-20,37.0,354,183,12,1383,0,4974,5,0.0,2.4,Fer López,1
2,2001-02-12,6,472,True,True,100,100,4,0.15,75,448089,None,,0,0,-2,2,308.9,113,81,338,12.31,3,,1,3,1.5,1.5,2,1.89,0.07,3.08,0.11,1.19,43.81,1.6,0.04,João Victor,2.0,170,77,50,1.82,1,False,89.1,148,78,646,False,420.2,139,47,João Gomes,2471,,2026-01-05T19:30:09.679999Z,53,194,122,p448089,0,0,None,0,,448089.jpg,3.1,193,76,0,174,0,30,False,0,0.0,,[],Gomes da Silva,0.4,294,101,False,None,28,1.02,a,89,20,39,2023-01-30,157.0,200,109,96,101959,3278,71739,3688,0.4,18.1,J.Gomes,9
0,1996-11-29,0,0,False,True,0,0,0,0,0,181284,None,,0,0,0,0,0.0,814,363,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gonçalo Manuel,0.0,794,351,0,0,0,False,0.0,815,363,647,False,0.0,815,363,,0,Has joined Real Sociedad permanently.,2025-08-11T01:21:19.226169Z,55,137,85,p181284,0,0,None,0,,181284.jpg,0.0,816,364,0,0,0,173,False,0,0,,[],Ganchinho Guedes,0.0,804,355,False,None,0,0,u,0,20,39,2022-08-08,0.0,812,362,0,0,0,796,0,0.0,0.0,Guedes,0
2,1996-06-22,1,131,False,True,0,0,0,0.0,39,433312,None,,0,0,-2,2,61.8,337,182,80,8.26,None,,0,3,0.0,0.0,0,0.38,0.04,2.02,0.21,1.64,13.36,1.38,0.17,Marshall,0.0,773,337,19,1.96,1,False,42.1,306,151,648,False,163.6,322,145,,872,has joined Paris FC on loan for the rest of the season.,2025-12-04T10:30:09.808170Z,53,192,121,p433312,0,0,None,0,,433312.jpg,2.9,208,83,0,20,0,239,False,0,0.0,,[],Munetsi,0.0,634,243,False,None,9,0.93,u,21,20,39,2025-02-03,196.0,160,90,38,19177,0,23210,19,0.0,7.2,Munetsi,2
0,2001-08-20,0,0,False,True,0,0,0,0,0,476502,None,,0,0,0,0,0.0,793,349,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Boubacar,0.0,743,316,0,0,0,False,0.0,795,349,649,False,0.0,795,349,,0,Has joined FC Metz on loan for the rest of the season.,2025-07-25T14:53:52.740212Z,50,263,160,p476502,0,0,None,0,,476502.jpg,0.0,796,350,0,0,0,132,False,0,0,,[],Traoré,0.0,821,365,False,None,0,0,u,0,20,39,2023-07-01,0.0,788,347,0,0,0,162,0,0.0,0.0,B.Traore,0
0,2003-10-12,0,4,False,True,0,0,0,0.0,1,497606,None,,0,0,-2,2,0.3,485,235,4,14.4,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.50,1.8,0.0,Tawanda,0.0,524,168,0,0.0,0,False,0.4,502,228,650,False,3.2,491,224,,25,has joined Barnsley on loan for the rest of the season.,2026-02-02T13:41:26.666899Z,43,601,355,p497606,0,0,None,0,,497606.jpg,1.0,469,203,0,1,0,239,False,0,0.0,,[],Chirewa,0.2,388,128,False,None,0,0.0,u,2,20,39,2023-12-01,0.0,618,230,2,30885,0,49247,126,0.0,0.5,Chirewa,0
0,2006-05-18,0,24,True,True,None,None,0,0.0,0,596054,None,,0,0,-2,2,0.4,483,233,1,8.18,None,,0,3,0.0,0.0,0,0.00,0.0,0.23,1.88,0.23,0.20,1.64,1.88,Tom,0.5,298,144,0,0.0,1,False,5.8,449,201,651,False,34.4,433,190,,11,,None,43,616,365,p596054,0,0,None,0,,596054.jpg,3.5,117,54,0,1,0,241,False,0,0.0,,[],Edozie,0.4,293,100,False,None,0,0.0,a,0,20,39,2024-11-22,23.0,382,192,7,68031,192,73382,722,0.1,1.6,Edozie,0
